"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","NOT APPLICABLE","3.11","185167","59616"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","240.09","13351945","55613"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.15","57474","49817"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","5.34","388722","72788"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","3.50","245928","70265"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.29","160159","69798"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","61954","61954"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","158118","79059"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","4.00","220902","55226"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","3.00","216000","72000"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","22.29","1509257","67714"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.46","106770","73276"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.00","106144","106144"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","102000","102000"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","3.00","255782","85264"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","6.00","523199","87200"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","153404","153404"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TAX ASSESSOR AND/OR COLLECTOR","1.00","98290","98290"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","14.46","1345589","93075"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","276.83","16206791","58543"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","51.83","928433","17913"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","51.83","928433","17913"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","125.86","4062090","32274"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","454.53","21197314","46636"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","PRE-KINDERGARTEN","2.00","80640","40320"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","KINDERGARTEN","3.00","126900","42300"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","21.04","916687","43566"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.86","44379","51478"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","SECONDARY (GRADES 7-12)","13.94","593544","42589"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","ALL GRADE LEVELS","3.35","146976","43890"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","TOTAL TEACHING STAFF","44.19","1909126","43204"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","COUNSELOR","1.00","55000","55000"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","1.00","48500","48500"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","2.00","77700","38850"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","82117","41059"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","SCHOOL NURSE","2.00","91750","45875"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","TOTAL SUPPORT STAFF","8.00","355067","44383"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.00","47737","47737"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","39770","39770"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","92700","92700"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","PRINCIPAL","0.94","64816","69196"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","REGISTRAR","1.00","34420","34420"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","121176","121176"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","5.94","400619","67482"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER"," ","TOTAL PROFESSIONAL STAFF","58.13","2664812","45846"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","0.76","20956","27690"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","0.76","20956","27690"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","AUXILIARY","AUXILIARY","17.29","333189","19266"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER"," ","TOTAL PERSONNEL","76.18","3018957","39631"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","3.00","134812","44937"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","10.03","418095","41684"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","74.17","3218454","43391"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","2.60","110069","42256"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","82.52","3685358","44662"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","10.21","447639","43864"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","182.53","8014427","43907"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","6.00","342125","57021"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","0.29","14795","51785"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","3.00","174633","58211"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","4.00","194522","48631"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","1.00","54989","54989"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","5.00","285266","57053"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","4.00","107116","26779"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","3.00","151842","50614"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","2.00","91264","45632"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","28.29","1416552","50080"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","6.29","360363","57331"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.85","51861","61359"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","83650","83650"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","3.00","206782","68927"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","5.06","391325","77381"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","144855","144855"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","17.19","1238836","72076"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","228.00","10669815","46797"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","23.96","347269","14492"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","23.96","347269","14492"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","124.43","2671860","21472"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","376.40","13688944","36368"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","34.00","1375850","40466"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","40.56","1693671","41762"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","233.82","10176438","43522"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","231.80","10230703","44135"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","62.45","2796016","44770"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","602.64","26272678","43596"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.11","44849","40249"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","22.64","1165587","51477"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","3.20","155039","48444"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","10.00","534719","53472"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","9.00","445192","49466"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","1.00","41040","41040"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","2.00","78583","39292"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","13.18","759498","57629"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","11.00","434780","39525"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","2.00","86205","43103"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","5.00","271695","54338"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","22.75","1184419","52062"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.18","8173","45787"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","103.07","5209779","50548"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","17.00","1005716","59160"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","220700","110350"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.25","25250","101000"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","95000","95000"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","8.61","609324","70793"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","15.00","1129238","75283"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","195000","195000"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","44.86","3280228","73126"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","750.56","34762685","46316"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","CERTIFIED INTERPRETER","2.00","38038","19019"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","174.35","2567220","14724"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","176.35","2605258","14773"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","364.20","7170925","19690"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","1291.11","44538868","34497"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","46720","46720"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","5.87","272721","46459"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.48","21826","45329"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","44.96","1853661","41231"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","47.62","2087329","43833"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","16.90","725266","42909"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","116.83","5007523","42861"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","4.00","212522","53131"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","2.00","100670","50335"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","0.01","672","56000"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","1.00","46500","46500"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","1.00","60462","60462"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","67000","67000"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","7.00","352000","50286"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","3.00","128500","42833"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","1.00","53150","53150"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.39","18380","46757"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","20.41","1039856","50961"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","3.21","226826","70726"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","190000","95000"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.56","37310","66388"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","68500","68500"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.00","299000","74750"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","122534","122534"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","11.77","944170","80224"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","149.01","6991549","46921"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","24.00","447198","18636"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","24.00","447198","18636"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","68.37","1478678","21628"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","241.37","8917425","36945"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","10.97","466294","42493"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","8.00","351400","43925"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","52.16","2266115","43449"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","61.35","2763035","45038"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","12.47","574295","46042"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","144.95","6421139","44299"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","5.00","260355","52071"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","1.12","64624","57845"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.17","67154","57559"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","2.00","97806","48903"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.50","88154","58769"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","4.52","129551","28668"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","1.00","58504","58504"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","16.30","766148","46995"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","3.12","172139","55222"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.17","10825","64937"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.49","117000","78523"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.50","117751","78501"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.76","319308","67055"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","112000","112000"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","12.04","849023","70541"
