"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","92.10","5280254","57329"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","26.77","1455739","54374"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","NOT APPLICABLE","2.64","155318","58781"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","234.33","13000356","55478"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","0.93","39667","42722"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","5.57","401207","71995"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","2.50","176613","70645"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.32","159381","68604"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","61261","61261"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","154639","77320"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","5.00","266624","53325"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","4.00","267457","66864"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","23.32","1526849","65461"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.23","86387","70239"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.89","194481","102742"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","99840","99840"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","91555","91555"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","3.00","267372","89127"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","6.00","534661","89110"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","139050","139050"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TAX ASSESSOR AND/OR COLLECTOR","1.00","90739","90739"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","16.12","1504085","93290"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","273.78","16031290","58556"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","43.81","805104","18378"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","43.81","805104","18378"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","131.68","4129788","31363"
"18","ANDREWS COUNTY","002901","ANDREWS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","449.27","20966182","46668"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","PRE-KINDERGARTEN","2.00","78879","39440"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","KINDERGARTEN","3.00","124260","41420"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","19.89","848670","42667"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.75","35640","47520"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","SECONDARY (GRADES 7-12)","12.86","605659","47088"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","ALL GRADE LEVELS","1.91","83818","43992"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","TEACHING STAFF","TOTAL TEACHING STAFF","40.41","1776926","43975"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","COUNSELOR","0.64","18750","29219"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","39040","39040"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","81840","40920"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","SCHOOL NURSE","2.00","90290","45145"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","SUPPORT STAFF","TOTAL SUPPORT STAFF","5.64","229920","40754"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.00","46500","46500"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","38890","38890"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","92700","92700"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","PRINCIPAL","0.04","3004","67964"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","REGISTRAR","1.00","33840","33840"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","118800","118800"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","5.04","333734","66162"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER"," ","TOTAL PROFESSIONAL STAFF","51.09","2340580","45809"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","1.00","17190","17190"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","1.00","17190","17190"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER","AUXILIARY","AUXILIARY","19.14","367477","19200"
"07","ANGELINA COUNTY","003801","PINEYWOODS COMMUNITY ACADEMY","OPEN ENROLLMENT CHARTER"," ","TOTAL PERSONNEL","71.23","2725247","38258"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","3.00","132946","44315"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","10.00","403269","40327"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","68.84","3002921","43622"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","80.15","3581064","44678"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","13.56","572481","42226"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","175.55","7692681","43820"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","6.00","316145","52691"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","3.00","170028","56676"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","4.00","192036","48009"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","1.00","53455","53455"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","6.00","334586","55764"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","3.00","85645","28548"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","3.00","149852","49951"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","2.00","87402","43699"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.17","8859","53143"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","28.17","1398008","49633"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","6.00","355863","59311"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.00","91357","91357"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.74","44116","59770"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","81550","81550"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","3.00","211687","70562"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","3.06","243826","79757"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","140650","140650"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","15.80","1169049","74013"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","219.51","10259738","46739"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","20.00","272092","13605"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","20.00","272092","13605"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","126.08","2613384","20728"
"07","ANGELINA COUNTY","003902","HUDSON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","365.59","13145214","35956"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","34.81","1397129","40133"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","40.54","1731362","42709"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","236.64","10503579","44386"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","227.58","10157029","44631"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","61.52","2759682","44861"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","601.09","26548781","44168"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.10","44129","40117"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","22.82","1164515","51027"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","4.25","213757","50347"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","10.00","529271","52927"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","9.00","445192","49466"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","3.00","98959","32986"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","13.36","790693","59203"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PSYCHOLOGICAL ASSOCIATE","1.00","41632","41632"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","9.97","398730","40001"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","2.00","86205","43103"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","5.00","258944","51787"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","24.00","1254714","52280"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.26","12596","48558"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","105.75","5339337","50490"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","15.00","931893","62126"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","3.00","324500","108167"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.43","47789","111500"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","7.89","577711","73194"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","15.00","1133338","75556"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","195000","195000"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","42.32","3210231","75853"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","749.16","35098349","46850"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","CERTIFIED INTERPRETER","2.00","38038","19019"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","173.56","2598535","14972"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","175.56","2636573","15018"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","380.86","7366120","19341"
"07","ANGELINA COUNTY","003903","LUFKIN ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","1305.57","45101042","34545"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","45470","45470"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","6.97","311847","44724"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","46.47","1863343","40101"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","46.95","2027001","43172"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","14.75","586539","39754"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","116.15","4834200","41622"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","3.00","162772","54257"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","2.00","99116","49558"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","0.01","393","54583"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","1.00","45500","45500"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","2.00","116000","58000"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","6.00","294800","49133"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","3.00","122260","40753"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","1.00","53150","53150"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.50","22460","44920"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","18.51","916451","49519"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","3.00","197000","65667"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","185000","92500"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.35","79642","59099"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","66500","66500"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.00","291000","72750"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","119000","119000"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","12.35","938142","75978"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","147.00","6688793","45502"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","19.59","372317","19002"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","19.59","372317","19002"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","74.77","1625917","21745"
"07","ANGELINA COUNTY","003904","HUNTINGTON ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","241.37","8687027","35991"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","10.39","447079","43027"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","7.50","344725","45963"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","52.88","2271727","42963"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","54.42","2452131","45058"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","12.90","600246","46548"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","138.08","6115908","44292"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","4.00","232391","58098"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","1.00","57576","57576"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.16","121577","56174"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","3.78","179198","47394"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.14","69888","61537"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","3.00","84202","28067"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","2.13","118869","55844"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","17.21","863701","50187"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","3.00","170459","56820"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","84555","84555"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","2.50","181788","72715"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","4.00","274033","68508"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","108000","108000"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","11.50","818835","71203"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","166.79","7798444","46755"
"07","ANGELINA COUNTY","003905","DIBOLL ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","20.79","364427","17532"
